OpportunityServiceLine,ClientSector,AccountName,ProspectClientName,OpportunityName,Stage,ProbaOfWin,EffectiveOpenDate,AnticipatedWinDate,EffectiveCloseDate,OpportunityPartnerName,PursuitLeaderName,ManagedByName,PursuitTeamName,IdentifiedByName,PACEStatus,RelatedEngagements,Currency,TotalValueOfPotentialSale,TotalValueTND,OpportunitySubSL,OriginalOpportunityID,OpportunityID,MS,SSL1,Country,Region
assurance,Infrastructure,"Hanna, Jackson and Webb/Christina Smith","Hanna, Jackson and Webb/Christina Smith",Ergonomic mission-critical open system,Pursue,60,2023-10-28,2024-01-02,,Amanda Gonzales,Michael Smith,Adam Graham%,Jacqueline Gray,Dennis Hicks,,,EUR,70.61193935154559,70.61193935154559,assurance,E65769969,E65769969-73,GPS,Technology Assurance,Grèce,Europe
tax,Defense,Jimenez-Johnson/Stacy Butler,Jimenez-Johnson/Stacy Butler,Seamless non-volatile forecast,Pursue,75,2023-03-05,2023-09-13,,Tammy Conley,James Parks,David Nielsen%,Emily Yu,Luis Wilson,,,USD,59.12376956585229,59.12376956585229,tax,E66993581,E66993581-74,GPS,PAS,Qatar,Asie
sat,Technology,Ellis and Sons/Arthur Lopez,Ellis and Sons/Arthur Lopez,Open-source system-worthy open system,Lost,5,2023-12-04,2024-02-24,,Vincent Lambert,Eric Wilson,Gerald Hughes%,Timothy Lyons,Joel Brown,,,USD,60.568539686597646,60.568539686597646,sat,E62528911,E62528911-75,TMT,Transactions & Corporate Finance,Émirats arabes unis,Asie
sat,Media & Entertainment,Lawson-Weaver/Taylor Johnson,Lawson-Weaver/Taylor Johnson,Switchable object-oriented paradigm,Identify,20,2021-04-06,2021-05-02,,Brent Baker,Donald Sanchez,Margaret Young%,Keith Henry,Alan Davis,,,USD,92.76722959606982,92.76722959606982,sat,E64533120,E64533120-76,TMT,Transactions & Corporate Finance,Angola,Afrique
assurance,Insurance,Cross Inc/Brandi Payne,Cross Inc/Brandi Payne,Re-contextualized interactive success,Lost,20,2023-12-24,2024-05-06,,Jason Steele,Alexandra Cline,Melissa Atkins%,Jessica Williams,Daniel Walker,,,USD,59.2205177806517,59.2205177806517,assurance,E66361383,E66361383-77,FS,Forensics,Togo,Afrique
sat,startup,Ross Inc/Robert Jackson,Ross Inc/Robert Jackson,Digitized grid-enabled solution,Closing,5,2021-04-28,2021-07-16,,Andrea Johnson,James Owens,Keith Mckinney%,Michael Hardy,Noah Roman,,,EUR,97.03516744227296,97.03516744227296,sat,E69035026,E69035026-78,Private,Transactions & Corporate Finance,Luxembourg,Europe
assurance,Technology,Weiss PLC/Jessica Gomez,Weiss PLC/Jessica Gomez,Synchronized impactful paradigm,Pursue,75,2021-10-24,2022-10-07,,Manuel Curry,Regina Thomas,Joseph Meyers%,Michelle Wiggins,William Oneal,,,USD,54.16573513918758,54.16573513918758,assurance,E63967799,E63967799-79,TMT,FAAS,Comores,Afrique
tax,Banking & Capital Markets,Perez PLC/William Bailey,Perez PLC/William Bailey,Enhanced client-server middleware,Lost,5,2022-01-12,2022-03-11,,Valerie Brock,Christopher Bauer,Shawn Hill DDS%,Matthew Whitney,Michele Vazquez,,,EUR,92.41968271618168,92.41968271618168,tax,E61128861,E61128861-80,FS,BTS,Russie,Europe
sat,Defense,"Rodgers, Taylor and Atkins/Gabrielle Maynard","Rodgers, Taylor and Atkins/Gabrielle Maynard",Assimilated interactive instruction set,Lost,100,2022-01-04,2022-09-23,,Sherry Price,Jessica Salazar,Alexandra Santos%,Kyle Little,Taylor Crane,,,USD,93.81333683802669,93.81333683802669,sat,E68920511,E68920511-81,GPS,Transactions & Corporate Finance,Madagascar,Afrique
tax,startup,"Walker, Williams and Clark/William Villarreal","Walker, Williams and Clark/William Villarreal",Total non-volatile secured line,Qualify,35,2023-10-24,2023-11-06,,Mallory Watson,Tamara Williams,William Phelps%,Derrick Callahan,Michael Silva,,,USD,74.22481935337169,74.22481935337169,tax,E61928679,E61928679-82,Private,PAS,Éthiopie,Afrique
consulting,Defense,Church Group/Traci Edwards,Church Group/Traci Edwards,Networked tertiary groupware,Closing,75,2023-11-14,2024-11-09,,Ryan Lewis,Angela Davis,Janice Gutierrez%,Mr. Robert Avila,Richard Nguyen,,,EUR,73.67725004990567,73.67725004990567,consulting,E62095352,E62095352-83,GPS,Technology Assurance,Luxembourg,Europe
sat,Media & Entertainment,"Becker, Schneider and Duncan/Holly White","Becker, Schneider and Duncan/Holly White",Universal system-worthy toolset,Qualify,50,2022-02-22,2022-04-29,,Eric Williams,Michael Levy,Joshua Wright%,Michelle Patterson,Melinda Jackson,,,USD,81.6443643758748,81.6443643758748,sat,E67599922,E67599922-84,TMT,EY-P,Algérie,Afrique
tax,Media & Entertainment,Warren-Anderson/Lauren Davis,Warren-Anderson/Lauren Davis,Enterprise-wide multi-state database,Pursue,55,2021-08-28,2022-01-10,,Jose Brown,Stacy Hodges,Jessica Cook%,Mr. Jesse Stewart,Desiree Newton,,,USD,98.43486289107184,98.43486289107184,tax,E67537209,E67537209-85,TMT,Indirect,Sénégal,Afrique
assurance,startup,"Jackson, Burch and Harris/Michael Huang","Jackson, Burch and Harris/Michael Huang",Visionary disintermediate knowledge user,Closing,100,2023-02-04,2023-12-16,,Michael Little,Jacqueline Velez,Scott Ramirez%,Carolyn Robertson,Joyce Freeman,,,USD,70.61774455300039,70.61774455300039,assurance,E69422883,E69422883-86,Private,Audit & Governance,Congo Brazzaville,Afrique
sat,Health,"Le, Lopez and Ramos/Tracy West","Le, Lopez and Ramos/Tracy West",Mandatory systemic system engine,Declined,5,2022-05-18,2022-11-04,,William Robertson,Jeffrey White,Jonathon Phillips%,Benjamin Garcia,Nathan Garcia,,,USD,73.49298016530688,73.49298016530688,sat,E65489650,E65489650-87,GPS,EY-P,République démocratique du Congo,Afrique
tax,Technology,"Ross, Leonard and Vega/Lisa Camacho","Ross, Leonard and Vega/Lisa Camacho",Exclusive even-keeled hardware,Declined,100,2022-12-21,2023-08-01,,Benjamin Cervantes,Kimberly Browning,Henry Reynolds%,Nicole Leon,Cynthia Jones,,,EUR,88.34952175446087,88.34952175446087,tax,E63267342,E63267342-88,TMT,BTS,Portugal,Europe
sat,Infrastructure,"Mason, Gomez and Townsend/Derrick Harmon","Mason, Gomez and Townsend/Derrick Harmon",Centralized needs-based projection,Declined,20,2022-05-09,2022-05-26,,John Simmons,Jessica Cabrera,Brandy Harris%,Joshua Gomez,Kelsey Bishop,,,USD,54.079504968831856,54.079504968831856,sat,E64980389,E64980389-89,GPS,Transactions & Corporate Finance,Gabon,Afrique
consulting,Technology,"Reed, Burke and Ortiz/Chad Sims","Reed, Burke and Ortiz/Chad Sims",Switchable optimizing customer loyalty,Pursue,35,2021-04-26,2021-12-07,,Billy Webster,Joseph Rodriguez,James Weber%,Jennifer Watson,Nicole Taylor,,,USD,67.56417208640607,67.56417208640607,consulting,E64224526,E64224526-90,TMT,Compliance and Resilience,Koweït,Asie
assurance,Wealth & Asset Management,"Johnson, Ellis and Figueroa/Logan Le","Johnson, Ellis and Figueroa/Logan Le",Quality-focused foreground interface,Identify,15,2023-07-22,2024-06-17,,Sarah Vang,Michael Gardner,Amanda Dillon%,Kayla Wright,Michael Davis,,,EUR,85.51363866553028,85.51363866553028,assurance,E66665465,E66665465-91,FS,Finance,Luxembourg,Europe
tax,Media & Entertainment,Bond-Wise/Christopher Travis,Bond-Wise/Christopher Travis,Synergized holistic utilization,Declined,5,2021-11-12,2022-03-11,,Sarah Smith,Janice Hernandez,David Lara%,Richard Vazquez,Charles Henderson,,,USD,55.71676289348731,55.71676289348731,tax,E63448603,E63448603-92,TMT,Indirect,Kenya,Afrique
tax,Insurance,Smith LLC/Tony Coleman,Smith LLC/Tony Coleman,Automated tertiary definition,Lost,20,2021-03-23,2022-03-18,,Benjamin Moreno,Susan Sullivan,Jennifer Villa%,John Williams,Nicholas Wilcox,,,TND,80.28310505527959,80.28310505527959,tax,E65240217,E65240217-93,FS,International Tax Transaction Services,Tunisie,Tunisia
consulting,Telecommunications,Jones Group/Darrell Hernandez,Jones Group/Darrell Hernandez,Centralized homogeneous synergy,Qualify,20,2022-01-22,2022-05-24,,Pamela Malone,David Chandler,Ryan King%,Kevin Harmon,Katherine Zuniga,,,EUR,93.83695161805726,93.83695161805726,consulting,E68762515,E68762515-94,TMT,Technology,Espagne,Europe
sat,Banking & Capital Markets,Harvey PLC/Dustin Colon,Harvey PLC/Dustin Colon,Optimized non-volatile productivity,Closing,5,2022-01-04,2022-07-13,,Daniel Lee,Ashlee Holmes,Roger Walls%,Steven Oliver,Albert Stevens,,,USD,68.93683494176301,68.93683494176301,sat,E66465113,E66465113-95,FS,EY-P,Côte d’Ivoire,Afrique
consulting,startup,"Anderson, Lutz and Lee/Monica Wilkerson","Anderson, Lutz and Lee/Monica Wilkerson",Ameliorated object-oriented infrastructure,Won,20,2022-07-10,2023-04-18,2023-05-05,Samantha Mendoza,Charles Andrade,Kristen Myers%,Elizabeth Vargas,Jim Archer,approved,,USD,75.3165457847473,75.3165457847473,consulting,E65042357,E65042357-96,Private,Compliance and Resilience,Bénin,Afrique
assurance,startup,"Park, Chang and Francis/Scott Rogers","Park, Chang and Francis/Scott Rogers",Multi-lateral zero-defect product,Declined,5,2021-08-28,2021-09-27,,Kristina Lee,Brandon Bell,Ashley Roberson%,Wayne Holt,Rachel Owens,,,USD,95.1909326814092,95.1909326814092,assurance,E67624027,E67624027-97,Private,CCaSS,Burundi,Afrique
consulting,Infrastructure,Kelley-Garcia/Michael Lopez,Kelley-Garcia/Michael Lopez,Streamlined even-keeled knowledge user,Qualify,35,2021-08-07,2022-07-05,,Chloe Simmons,Thomas Pratt,James Kelly%,Thomas Reyes,Tina Ortega,,,USD,92.35708438722824,92.35708438722824,consulting,E64553451,E64553451-98,GPS,Technology,Jordanie,Asie
assurance,Media & Entertainment,"Moore, Franco and Powers/Dana Peterson","Moore, Franco and Powers/Dana Peterson",Sharable actuating flexibility,Closing,5,2022-08-03,2022-12-01,,Denise Ponce,Hannah Leach,Mitchell Moody%,David Graves,Gabriel Burke,,,USD,80.67068916154204,80.67068916154204,assurance,E62499063,E62499063-99,TMT,FAAS,Maroc,Afrique
assurance,startup,"Snyder, Ross and Brown/Laura Johnston","Snyder, Ross and Brown/Laura Johnston",Managed stable architecture,Qualify,40,2021-09-25,2022-05-23,,Cynthia Allen,Kaitlin Gallagher,April Morse%,Thomas Holloway,Brittany Foster,,,EUR,65.88085380022217,65.88085380022217,assurance,E69113044,E69113044-100,Private,Audit & Governance,Espagne,Europe
assurance,Health,Burns LLC/Noah Kelley,Burns LLC/Noah Kelley,Multi-layered dynamic open architecture,Won,100,2021-10-21,2021-11-07,2022-02-02,Monique Decker,Andrea Perry,Calvin Richardson%,Katelyn Pham,Charles Hickman,approved,,USD,59.31410398654576,59.31410398654576,assurance,E61553065,E61553065-101,GPS,Forensics,Koweït,Asie
consulting,Media & Entertainment,"Morgan, Flores and Coleman/Sylvia Stewart","Morgan, Flores and Coleman/Sylvia Stewart",Public-key context-sensitive productivity,Closing,5,2023-02-14,2023-09-27,,Gregory Davis,Patrick Hernandez,Roberto Castillo%,James Morris,Lori Villegas,,,USD,50.663034241535726,50.663034241535726,consulting,E63355492,E63355492-102,TMT,Customer & Growth,Lesotho,Afrique
assurance,Technology,Taylor LLC/Marvin Smith,Taylor LLC/Marvin Smith,Distributed interactive alliance,Lost,20,2021-11-16,2022-10-13,,Blake Green,Ellen Kim,Carolyn Bennett%,Margaret Hancock,Sharon Graham,,,EUR,70.41004200822002,70.41004200822002,assurance,E68514520,E68514520-103,TMT,Other Assurance,République tchèque,Europe
sat,Media & Entertainment,Wallace Ltd/Michael Chambers,Wallace Ltd/Michael Chambers,Focused impactful flexibility,Declined,20,2022-08-15,2023-06-26,,Aaron Murray,Taylor Hudson,Edward Saunders%,John Christensen,Sandra Hoover,,,USD,93.03159017299087,93.03159017299087,sat,E68853407,E68853407-104,TMT,Transactions & Corporate Finance,Émirats arabes unis,Asie
sat,Banking & Capital Markets,Barton Group/Michael Ware,Barton Group/Michael Ware,Reverse-engineered disintermediate function,Pursue,70,2023-01-05,2023-11-26,,Brian Whitney,Ashley Alexander,Barbara Hanson%,Karen Williams,Amanda Newman,,,EUR,68.92612361705723,68.92612361705723,sat,E67542340,E67542340-105,FS,EY-P,Belgique,Europe
assurance,Defense,"Foley, Hensley and Barber/Megan Davis","Foley, Hensley and Barber/Megan Davis",Secured stable Graphic Interface,Won,20,2023-05-19,2023-09-24,2023-11-22,Christine Sullivan,Sergio Anderson,Kathleen Bender%,Benjamin Taylor,Michael Francis,approved,,USD,55.01509950068359,55.01509950068359,assurance,E62123481,E62123481-106,GPS,FAAS,Djibouti,Afrique
sat,Insurance,Kemp-Smith/Jason Smith,Kemp-Smith/Jason Smith,Horizontal object-oriented projection,Won,100,2021-08-12,2021-12-13,2022-03-05,Anthony Smith,Courtney Moran,Miss Kimberly Wells%,Dennis Bird,Mackenzie Robertson,approved,,USD,95.2628715855284,95.2628715855284,sat,E62704727,E62704727-107,FS,EY-P,Djibouti,Afrique
sat,Insurance,Cole-Duke/Eduardo Hopkins,Cole-Duke/Eduardo Hopkins,Distributed radical frame,Closing,5,2021-12-07,2022-06-23,,Kayla Garner,Edward Gillespie,Sherri Ross%,Linda Chaney,Kurt King,,,USD,76.8473764831045,76.8473764831045,sat,E69890831,E69890831-108,FS,Transactions & Corporate Finance,Mauritanie,Afrique
consulting,Defense,White-Stone/Mary Gonzalez,White-Stone/Mary Gonzalez,Versatile bifurcated pricing structure,Lost,20,2021-11-18,2022-07-26,,Michael Schultz,Michael Crawford,Rodney Kelly%,Kayla Rubio,Anna Steele,,,USD,95.3812398641926,95.3812398641926,consulting,E61628763,E61628763-109,GPS,Technology,Mali,Afrique
tax,Banking & Capital Markets,"Wade, Fletcher and Jones/Alexandra Hawkins","Wade, Fletcher and Jones/Alexandra Hawkins",Function-based bottom-line alliance,Won,100,2023-05-05,2024-03-21,2024-04-10,Dominique Parker,Steven Kaiser,Rachael Oneal%,April Simpson,Michelle Sanchez,approved,,EUR,87.74020751082375,87.74020751082375,tax,E63804025,E63804025-110,FS,Indirect,Portugal,Europe
consulting,startup,"Calhoun, Palmer and Bell/Jason Phillips","Calhoun, Palmer and Bell/Jason Phillips",Mandatory fault-tolerant access,Pursue,55,2022-04-23,2022-10-31,,Casey Kelley,Monica Lewis,Amy Gomez%,Dean Wolfe,Joy Rodriguez,,,USD,58.25262870620843,58.25262870620843,consulting,E66838249,E66838249-111,Private,Technology,Éthiopie,Afrique
tax,Technology,Martin and Sons/Patricia Lane,Martin and Sons/Patricia Lane,Vision-oriented bi-directional conglomeration,Pursue,70,2022-12-27,2023-01-21,,James Petersen,Nicole Carter,Jesse James%,Katie Nichols,Daniel Wilcox,,,USD,58.674056090948646,58.674056090948646,tax,E69567068,E69567068-112,TMT,PAS,Mali,Afrique
sat,Banking & Capital Markets,"Watson, Carter and Brown/John Johnson","Watson, Carter and Brown/John Johnson",Reduced asynchronous core,Lost,100,2023-11-16,2023-11-21,,Colin Miller,Andrea Cooke,Jackie Harris%,Jennifer Snyder,Jordan Butler,,,USD,70.07548713626417,70.07548713626417,sat,E68519584,E68519584-113,FS,Transactions & Corporate Finance,Algérie,Afrique
assurance,Wealth & Asset Management,Parker-Carney/Cynthia Mitchell,Parker-Carney/Cynthia Mitchell,Down-sized human-resource parallelism,Lost,5,2022-07-19,2023-03-28,,Andrea Tyler,Glen Butler,Pamela Morris%,Tammy Davis,William Norton,,,USD,62.00815586246175,62.00815586246175,assurance,E67715661,E67715661-114,FS,FAAS,Arabie saoudite,Asie
assurance,startup,Townsend-Henry/James Davis,Townsend-Henry/James Davis,Distributed well-modulated collaboration,Qualify,45,2022-09-30,2022-11-15,,Leslie Riley,Michael Serrano,Sydney Marshall%,Donna Cruz,Michael Vargas,,,USD,52.66419159774512,52.66419159774512,assurance,E66358345,E66358345-115,Private,Audit & Governance,Sénégal,Afrique
assurance,Health,"Brown, Riddle and Davies/Brooke Walker","Brown, Riddle and Davies/Brooke Walker",Compatible contextually-based knowledgebase,Identify,15,2023-05-05,2023-12-26,,Melissa Rivera,Molly Dixon,Kaitlyn Ford%,Heather Duncan,Matthew Davis,,,USD,74.85782488754784,74.85782488754784,assurance,E64485917,E64485917-116,GPS,Finance,Burkina Faso,Afrique
assurance,Insurance,Mitchell Ltd/Gregory Smith,Mitchell Ltd/Gregory Smith,Diverse executive function,Identify,15,2023-12-18,2024-10-12,,Marco Cross,Brittany Harrison,Lindsay Johnson%,Lori Cook,Heidi Miller,,,EUR,93.51987381255276,93.51987381255276,assurance,E63849767,E63849767-117,FS,Audit & Governance,Danemark,Europe
tax,Telecommunications,Davis-Stephens/Chad Johnson,Davis-Stephens/Chad Johnson,Persistent methodical focus group,Lost,20,2022-09-19,2023-06-25,,Taylor Wells,Charles Hawkins,Dr. Kevin Gray%,Jeremy George,Joshua Ramirez,,,EUR,65.8777665119921,65.8777665119921,tax,E68755921,E68755921-118,TMT,GCR,Pologne,Europe
assurance,Telecommunications,Tapia Ltd/William Johnston,Tapia Ltd/William Johnston,Horizontal multimedia Graphical User Interface,Lost,5,2021-04-12,2021-12-28,,Katelyn Barrett,Joseph Acosta,Vanessa Clark%,Lee Payne,Cristian Williams,,,USD,98.20780202087715,98.20780202087715,assurance,E62000380,E62000380-119,TMT,Finance,Pakistan,Asie
consulting,startup,Gillespie LLC/Gregory Mccarthy,Gillespie LLC/Gregory Mccarthy,Automated foreground groupware,Closing,75,2022-03-06,2022-03-11,,Anthony Reynolds,Timothy Hall,Bobby Ford%,Joshua Fritz,Barry Smith,,,USD,66.75095136374863,66.75095136374863,consulting,E65366659,E65366659-120,Private,Supply Chain & Operations,Sierra Leone,Afrique
consulting,startup,Shaffer-Gilmore/Darryl Jones,Shaffer-Gilmore/Darryl Jones,Implemented homogeneous superstructure,Won,20,2023-12-30,2024-04-10,2024-05-18,Amanda Thomas,Yolanda Brown,Leonard Adams%,Amber Beard,Catherine Harding,approved,,EUR,85.55755123858386,85.55755123858386,consulting,E65512905,E65512905-121,Private,Risk,Italie,Europe
consulting,Wealth & Asset Management,"Camacho, Johnson and Levy/Amber Frederick","Camacho, Johnson and Levy/Amber Frederick",Down-sized optimizing approach,Identify,15,2022-09-11,2022-10-18,,Kari Mccarty,Jill Barrett,Stephanie Lutz%,Melissa Ramirez,Robert Hartman MD,,,USD,55.09561281839247,55.09561281839247,consulting,E69460585,E69460585-122,FS,Cybersecurity,Liban,Asie
assurance,Technology,Baker-Barker/Dominic Rivera,Baker-Barker/Dominic Rivera,Advanced needs-based superstructure,Won,100,2022-10-01,2022-10-16,2022-10-22,Michael Dunn,Matthew Anderson,Roger Fitzpatrick%,Tiffany Rice,Richard Garza,approved,,USD,68.96432482428685,68.96432482428685,assurance,E61354561,E61354561-123,TMT,FAAS,Angola,Afrique
tax,Health,Stevens LLC/Thomas Bray,Stevens LLC/Thomas Bray,Persevering holistic product,Identify,15,2023-04-15,2023-07-27,,Theresa Hernandez,Sonia Williams,Daniel Christian%,Kenneth Phillips,Brenda Cox,,,USD,93.5975196132086,93.5975196132086,tax,E61746638,E61746638-124,GPS,International Tax Transaction Services,Arabie saoudite,Asie
assurance,Wealth & Asset Management,Richards PLC/Andrew Hall,Richards PLC/Andrew Hall,Streamlined explicit structure,Closing,5,2023-01-01,2023-08-11,,Adam Haley,Linda Lopez,Evan Gray%,Paul Howard,Philip Smith,,,EUR,82.75525270763652,82.75525270763652,assurance,E67681105,E67681105-125,FS,Audit & Governance,Luxembourg,Europe
consulting,Defense,"White, Tucker and Hamilton/Barbara Lambert","White, Tucker and Hamilton/Barbara Lambert",Fundamental multi-tasking synergy,Pursue,40,2021-06-19,2022-02-10,,Heather Kelley,Nicole Thompson,Charles White%,Sharon Baker,Kayla Cherry,,,USD,75.48871803799967,75.48871803799967,consulting,E62584280,E62584280-126,GPS,Customer & Growth,Côte d’Ivoire,Afrique
consulting,Infrastructure,Horton-Crane/Danielle Torres,Horton-Crane/Danielle Torres,Inverse 3rdgeneration leverage,Qualify,20,2023-12-22,2024-05-02,,Anthony Brown,Lindsay Fisher,Kevin Wilson%,Stephanie Bell,Michael Cunningham,,,USD,55.21448277233722,55.21448277233722,consulting,E61620797,E61620797-127,GPS,Risk,Bénin,Afrique
consulting,Telecommunications,"Thomas, Lewis and Turner/Matthew Hayes","Thomas, Lewis and Turner/Matthew Hayes",Synergistic object-oriented standardization,Qualify,35,2021-10-12,2022-04-13,,Laura Gutierrez,Donna Bishop,Madison Williams%,Hannah Hill,Janice Nguyen,,,EUR,96.29661527358624,96.29661527358624,consulting,E68303701,E68303701-128,TMT,Customer & Growth,Italie,Europe
tax,startup,"Miller, Clark and Reyes/John Pierce","Miller, Clark and Reyes/John Pierce",Synergistic fresh-thinking portal,Qualify,30,2021-01-08,2021-10-02,,Jesus Savage,Thomas Smith,Ashley Hammond%,Donald Schmidt,Nicholas Beasley,,,USD,71.12386942636236,71.12386942636236,tax,E65710317,E65710317-129,Private,International Tax Transaction Services,Bénin,Afrique
tax,Wealth & Asset Management,Burgess-Vasquez/Christopher Hopkins,Burgess-Vasquez/Christopher Hopkins,Open-source mobile complexity,Pursue,55,2022-05-19,2023-04-09,,Catherine Davis,Ronald Harris,Donna Hart%,Richard Gonzales,Joshua Jones,,,USD,81.98258343595931,81.98258343595931,tax,E64073529,E64073529-130,FS,GCR,Madagascar,Afrique
